match_id,distance_to_goal,shot_angle_rad,keeper_pressure_ratio,nearest_defender_distance,blocker_count,defenders_count,under_pressure,is_goal,body_part_Left Foot,body_part_Other,body_part_Right Foot,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Regular Play,active_shot_type
3817855,17.42641672863357,0.2504673691170165,0.3751097486048842,1.9646882704388489,0,7,0,0,1,0,0,0,0,0,0,0,0,1,1
3817855,9.513148795220223,0.7953646108036554,0.9707319104618696,1.421267040355194,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3817855,13.036103712382776,0.5760966054526909,0.6914549306705683,3.671511950137168,1,4,0,0,0,0,1,1,0,0,0,0,0,0,1
3817855,16.207714212682802,0.4837258119688963,0.7064200408038118,4.2544094772365355,1,7,0,0,0,0,1,0,0,0,0,0,1,0,1
3817855,22.78530228019808,0.3449551491597224,0.9162809904596222,1.9697715603592236,0,8,0,1,0,0,1,0,0,0,0,0,0,1,1
3817863,13.14001522069134,0.3834523947519579,0.3251139211720036,1.0630145812734646,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1
3817863,10.519030373565808,0.3486013323236049,0.7868094667187288,0.4123105625617633,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1
3817863,30.3,0.2575392356192679,0.9525326527829578,12.478781991845205,3,9,0,0,0,0,1,0,1,0,0,0,0,0,1
3817863,28.60856515101727,0.2282409294758414,0.9636879595983656,9.999999999999996,2,9,0,0,0,0,1,0,1,0,0,0,0,0,1
3817863,21.2602916254693,0.3709798314014162,0.7864026980751166,4.2801869118065445,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1
3817863,10.101980003939824,0.6513567697454918,0.7182781960208595,2.7513632984395193,0,9,0,1,0,0,0,0,0,0,0,0,1,0,1
3817863,11.624543001770006,0.2811134012886941,0.6041372934284336,0.44721359549995,0,6,0,0,0,0,1,0,0,0,0,0,1,0,1
3817863,32.496307482543315,0.2442522940146513,0.9704393054313512,8.22009732302484,2,8,0,0,1,0,0,0,0,0,0,0,1,0,1
3817863,29.929249907072514,0.2578383875714653,0.9351875636612038,9.013878188659968,3,9,0,0,1,0,0,0,1,0,0,0,0,0,1
3817863,19.31269012851395,0.358113551371345,0.6050221475483988,0.9055385138137476,0,5,1,1,0,0,1,0,0,0,0,0,0,1,1
3817863,10.60424443324464,0.3053329522055056,0.6166505431738634,0.5000000000000028,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1
3817863,20.00624902374256,0.3159227954425848,0.8037544629593331,2.5942243542145667,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1
3817863,36.01694045862308,0.2145628857594149,0.9657810700908044,3.807886552931957,2,8,0,0,1,0,0,0,0,0,0,0,0,1,1
3817863,24.21239352067449,0.3247777903561142,0.8224014587709865,0.9055385138137396,1,7,0,1,1,0,0,0,0,0,0,0,0,1,1
3817863,37.811373950175366,0.2101898034202032,0.9574057998394429,9.042676594902646,1,10,0,0,1,0,0,0,0,0,0,0,1,0,1
3817863,16.959363195591983,0.2341910891073346,0.7504026223846785,1.6278820596099637,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1
3817863,21.35883891975405,0.2728907328494635,0.8309684403646559,1.2529964086141625,1,7,1,0,0,0,1,0,0,0,0,0,0,1,1
3817863,26.006922155457,0.3051423642642889,0.9536620404944508,6.826419266350402,4,10,0,0,0,0,1,0,1,0,0,0,0,0,1
3817863,13.860014430006917,0.1753524049085813,0.6466588134640346,0.8062257748298515,0,8,1,0,0,0,1,0,0,0,0,0,0,1,1
3817863,17.913681921927722,0.3497186959318826,0.7140577475331327,1.3928388277184225,0,9,1,0,0,0,1,0,0,0,0,0,0,1,1
3817863,18.522418848519756,0.3898748668016537,0.7971325549315792,3.911521443121584,1,7,0,0,1,0,0,0,0,0,0,0,0,1,1
3817863,28.80624932197873,0.2758960517198117,0.8435740970243233,4.052159917870954,1,6,0,1,0,0,1,0,0,0,0,0,0,1,1
3817863,14.686047800548652,0.4738513364947603,0.7474610834127869,2.1213203435596424,0,6,0,0,1,0,0,0,0,0,0,1,0,0,1
3817863,8.72811548961172,0.8578554683409275,0.9212921399539792,2.594224354214565,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1
3817863,20.1308221391974,0.3121246870987401,0.8635179042047545,3.5128336140500593,2,9,0,0,0,0,1,0,0,0,1,0,0,0,1
3817863,31.98890432634416,0.2165467066343566,0.9583219232793464,7.443117626371355,2,10,0,0,1,0,0,0,1,0,0,0,0,0,1
3817866,17.321951391226108,0.4396391119445518,0.8378641480643295,2.617250465660489,1,5,0,0,0,0,1,1,0,0,0,0,0,0,1
3817866,17.86001119820477,0.40642837257763,0.8338713334290718,2.1023796041628553,1,7,0,0,1,0,0,0,0,0,0,0,1,0,1
3817866,23.853720883753127,0.1858938014698662,0.820915088009911,2.102379604162865,0,7,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,28.0208850681059,0.2824261476513749,0.948412745252126,4.949747468305833,2,9,0,0,0,0,1,0,0,0,0,0,0,1,1
3817866,11.751595636338074,0.0719476695633816,0.1710384858724179,5.382378656319165,0,6,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,23.60720229082642,0.2860414398169575,0.8419833378071119,2.0615528128088303,0,7,0,0,1,0,0,1,0,0,0,0,0,0,1
3817866,19.358202395883765,0.4064316017693942,0.9059998782967732,1.664331697709318,0,9,0,1,0,0,1,0,0,0,0,0,0,1,1
3817866,32.065557846387144,0.2417681772282142,0.9326784690497903,4.440720662234909,1,9,0,0,0,0,1,0,0,0,0,0,0,1,1
3817866,36.033456675706255,0.2119862215037777,0.9769369341031856,12.465151423067429,3,10,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,16.648123017325407,0.4557132202110384,0.9513531847267704,3.8897300677553446,2,10,0,0,1,0,0,0,0,0,0,0,0,0,1
3817866,23.821418933388504,0.2676048796082432,0.9284295671984868,2.7166155414412274,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1
3817866,24.528350943347167,0.2768376585486606,0.8798960960351121,4.060788100849392,0,8,1,0,0,0,1,0,0,0,0,0,0,1,1
3817866,13.049521064008443,0.5823275852753678,0.935088629595808,3.863935817272329,1,6,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,29.977491556165933,0.257878516175432,0.9523505491486876,2.4413111231467397,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1
3817866,19.91230775173988,0.3150339426385961,0.8389178160843631,1.972308292331601,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817866,6.1619802012015565,0.9806158427508213,0.4070099479235331,0.8062257748298444,1,7,1,0,0,0,1,0,0,0,0,0,0,1,1
3817866,29.20273959751037,0.1629774649455568,1.0003810249709613,9.98098191562334,1,10,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,5.693856338194707,1.1741228563771706,0.8086515535002765,0.4472135954999611,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1
3817866,11.76477794095579,0.3450666113620921,0.3670757406566899,11.34636505670428,0,6,0,1,1,0,0,0,0,0,0,0,0,1,1
3817866,12.975746606650423,0.1613468597750227,0.6907271510148824,3.512833614050059,0,9,0,0,1,0,0,0,1,0,0,0,0,0,1
3817866,20.294087809014727,0.2831974158340398,0.8487541663040611,3.4885527085024868,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3817866,21.55411793602327,0.2159386868586259,0.7971412394183262,1.920937271229852,0,8,0,0,1,0,0,0,1,0,0,0,0,0,1
3817866,22.615260334561704,0.2345752673957603,0.7899307659019046,2.1470910553583873,0,8,0,0,0,0,1,0,0,0,0,0,0,1,1
3817866,10.845275469069463,0.6216443927352139,0.912653590039696,1.33416640641264,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1
3817866,9.87927122818278,0.7338973524462226,0.8871232749274663,0.5099019513592773,0,6,1,0,0,0,0,0,1,0,0,0,0,0,1
3817866,36.700544955082066,0.200438127771184,0.978190904779048,8.570880934886448,1,9,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,9.45938687230838,0.7862140457293315,0.8140062462759774,1.280624847486568,1,9,0,0,0,0,1,0,1,0,0,0,0,0,1
3817866,8.452810183601667,0.4903316652938444,0.872325463623328,0.565685424949231,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817871,11.200446419674527,0.4612692746633378,0.764549325800699,0.7071067811865516,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817871,3.580502757993637,1.7070164282529343,0.7948743756159959,0.8999999999999986,0,10,0,1,0,0,1,0,0,0,0,0,0,0,1
3817871,18.50108104949546,0.4258305774752959,0.963941313899362,5.20096144957834,1,8,0,0,1,0,0,0,0,0,0,1,0,0,1
3817871,6.963476143421471,0.3538031523311794,0.5382847425045577,0.9899494936611656,2,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817871,30.5196657910928,0.2596639069961222,0.9459265091183068,4.4598206241955545,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1
3817871,21.59282288168919,0.3159760600172201,0.905544435055834,0.94339811320567,0,7,1,0,0,0,1,0,0,0,0,0,0,1,1
3817871,11.132834320154055,0.2676468795344564,0.65393139607774,2.061552812808828,2,9,0,0,0,0,1,0,1,0,0,0,0,0,1
3817871,26.024795868555824,0.2959083216637226,0.934736368884884,4.382921400162232,2,6,0,0,0,0,1,0,0,0,0,0,0,1,1
3817871,7.810249675906654,0.8176450458327023,0.8275977481765433,1.280624847486568,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1
3817871,36.60054644400819,0.2154027626055268,0.945988371074624,6.68879660327626,0,9,0,0,0,0,1,0,0,0,0,0,0,1,1
3817871,15.789236840328924,0.1329445809302422,0.7299121597360914,2.5,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1
3817871,3.8600518131237593,1.6079413958107471,0.4983193229757481,0.7000000000000028,3,10,1,1,0,0,0,0,0,0,0,0,0,0,1
3817871,24.7002024283203,0.2593028609390421,0.8603525576882622,3.4438350715445205,0,8,0,0,0,0,1,0,1,0,0,0,0,0,1
3817871,16.964079697997175,0.4473572821101444,0.7963447665069171,1.345362404707375,1,8,0,0,0,0,1,0,1,0,0,0,0,0,1
3817871,7.424284477308229,0.9331388330044588,0.7132378795739993,1.5297058540778363,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1
3817871,3.769615364994152,1.6346380220663932,0.8236476771833247,1.886796226411322,1,7,0,1,0,0,1,0,1,0,0,0,0,0,1
3817871,32.3112983335551,0.2063546688219454,0.8980629802693876,1.3601470508735558,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1
3817871,8.796590248499703,0.6389499788849115,0.6375231537106613,2.561249694973136,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1
3817871,16.288953311984166,0.4301723686582529,0.8022553292040799,0.9899494936611656,1,7,0,0,1,0,0,0,0,1,0,0,0,0,1
3817871,9.929753269845126,0.7058279584244184,0.7744657256737756,3.383784863137723,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1
3817871,32.60076686214605,0.2362363983964492,0.9564475518992482,5.217278984298227,2,8,0,0,1,0,0,0,0,0,0,0,0,1,1
3817871,22.532199182503252,0.3422893855385137,0.9169255219712396,5.147815070493508,2,8,0,0,0,0,1,0,1,0,0,0,0,0,1
3817871,10.434557968596469,0.1872714244378704,0.2212531937693167,0.8062257748298602,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1
3817871,38.229438918194965,0.1806460301179713,0.9510600690700388,2.915475947422652,0,5,1,0,0,0,1,0,0,0,0,0,0,1,1
3817871,19.38762491900439,0.3057618395461225,0.8408848722084579,1.5811388300841935,1,7,0,0,1,0,0,0,0,0,0,0,1,0,1
3817871,23.702320561497775,0.3012774883297606,0.8704741059326941,0.7211102550927944,0,5,1,1,0,0,1,0,0,0,0,0,0,1,1
3817871,27.87561658510893,0.1880162067945596,0.8474840412539745,1.8439088914585688,0,8,0,0,1,0,0,0,0,0,0,0,0,1,1
3817871,12.66056870760552,0.5146865013308982,0.4526352366237097,2.601922366251539,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1
3817871,32.34470590374876,0.2237241263034334,0.947139462490218,2.4186773244895567,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,19.063315556324405,0.4027254886935644,0.8934298461625476,7.653757247260986,2,6,0,0,0,0,1,0,1,0,0,0,0,0,1
3817872,10.204410811016968,0.7011215461438919,0.2020256584126464,4.5343136195018525,0,5,0,0,0,0,1,0,0,0,0,0,0,1,1
3817872,12.98075498574717,0.5803981873938742,0.6109777152613622,4.919349550499543,2,5,0,1,0,0,1,0,0,0,0,0,0,1,1
3817872,25.440322325002096,0.2660335302833551,0.9617135760044604,9.929753269845126,3,10,0,0,0,0,1,0,1,0,0,0,0,0,1
3817872,25.515681452785063,0.2889773651299833,0.9308888376752832,9.207062506576127,2,10,0,0,1,0,0,0,1,0,0,0,0,0,1
3817872,22.934035841953335,0.3025889615015955,0.8390211555259609,6.688796603276254,0,9,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,14.624978632463025,0.4838737511155335,0.8459046780761065,2.624880949681339,0,7,0,0,1,0,0,0,0,0,0,0,0,1,1
3817872,26.35905916378656,0.2022636296253419,0.8669804799197546,1.0295630140986989,0,7,0,0,0,0,1,0,1,0,0,0,0,0,1
3817872,4.6173585522460785,1.1273479903751598,1.1727039360281797,1.8027756377319888,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1
3817872,38.51298482330343,0.2053450380929725,0.9694229657722478,4.4553338819890955,1,7,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,22.4082574065901,0.3209295618589224,0.818502309045352,4.044749683231337,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,11.136426715962347,0.3611425438635482,0.4645990549818393,5.220153254455273,1,4,0,0,1,0,0,0,0,0,0,0,1,0,1
3817872,15.181897114655992,0.4208340600452219,0.7396589204957393,1.7691806012954183,0,6,0,0,1,0,0,0,0,0,0,0,1,0,1
3817872,9.464142856064669,0.7801375710831984,0.6183708386871605,3.551056180912941,1,7,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,29.600675667964072,0.231971712821183,0.8871048602603111,3.3837848631377283,0,6,0,0,0,0,1,1,0,0,0,0,0,0,1
3817872,25.776927667974704,0.2855963516283664,0.922556199129536,1.0630145812734646,1,9,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,10.837435120913067,0.5163817812739734,0.7609006337046079,0.860232526704265,3,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817872,20.107958623390893,0.3313529822033102,0.8704300405371715,6.99714227381436,2,10,0,0,1,0,0,0,0,0,0,0,0,0,1
3817872,40.16590594023742,0.1846863744079565,0.9547143950021378,11.078808600206068,0,10,0,0,1,0,0,0,1,0,0,0,0,0,1
3817872,17.448495637160242,0.3871234673336889,0.6883351091818835,2.700000000000003,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817872,17.74964788383139,0.3202952435356657,0.7569599821241383,1.6999999999999886,0,7,0,0,1,0,0,0,0,0,0,0,1,0,1
3817872,8.823264701911652,0.8268312374145741,0.8741635142872195,1.2165525060596472,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1
3817872,22.019309707617992,0.1789336491053129,0.8388449952521658,2.765863337187875,0,7,1,0,1,0,0,0,0,0,0,0,1,0,1
3817872,9.953893710503444,0.7249663478775409,0.8241656942891508,0.7999999999999972,1,9,1,0,0,0,0,0,0,0,1,0,0,0,1
3817874,16.926015479137433,0.1984688792657051,0.7848837141656526,3.56931365951495,0,4,0,0,0,0,1,1,0,0,0,0,0,0,1
3817874,21.79747691821235,0.3149857147958149,0.7553539807997721,2.2825424421026694,0,8,0,0,1,0,0,0,0,0,0,0,1,0,1
3817874,37.70437640380756,0.1796005606322461,0.9547705385471932,8.723531395025757,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1
3817874,11.421471008587297,0.6728200225436634,0.8998104651155536,0.7211102550928081,0,9,1,0,0,0,0,0,0,0,0,0,1,0,1
3817874,8.994442728707549,0.8316546370938088,0.8017286638462121,1.208304597359465,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1
3817874,9.929753269845133,0.6711875073723944,0.7206741266026991,5.2172789842982334,1,7,0,0,0,0,1,0,1,0,0,0,0,0,1
3817874,23.363432966925043,0.3315417141735772,0.9043775152646886,2.690724809414745,0,8,0,0,0,0,1,0,0,0,0,0,0,1,1
3817874,35.85108087631389,0.2177177809834441,0.9312306584159123,2.62488094968133,1,8,0,0,0,0,1,0,1,0,0,0,0,0,1
3817874,29.28275943281302,0.2494810235515392,0.8328978352337808,1.9313207915827937,1,9,0,0,0,0,1,0,0,0,0,0,1,0,1
3817874,27.90447992706548,0.2847092292776053,0.914176006880657,1.503329637837291,2,10,0,0,0,0,1,0,0,0,0,0,0,0,1
3817874,6.661080993352349,1.077747623092056,0.6920456654478337,1.1000000000000014,0,6,1,0,0,0,0,0,0,0,0,0,1,0,1
3817874,20.64097865896867,0.2972302992188796,0.767855558924311,0.9848857801796116,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1
3817874,6.800735254367722,0.8135032108579041,0.607876232068267,2.4041630560342657,0,8,0,0,0,0,1,0,1,0,0,0,0,0,1
3817874,3.9000000000000017,1.6365347988533647,1.311708262813196,1.8973665961010295,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1
3817874,36.78709012683662,0.1977852383813,0.9251402855931634,7.589466384404115,1,8,0,0,0,0,1,0,0,0,0,0,0,1,1
3817874,23.18210516756405,0.3269141185520837,0.7980293362608344,1.5231546211727744,1,9,0,0,0,0,1,0,0,1,0,0,0,0,1
3817874,11.830891766895686,0.6130015131343389,0.8089659748206464,1.315294643796595,1,10,0,0,0,0,1,0,0,0,0,0,1,0,1
3817874,12.763228431709582,0.5437165209945439,0.9760797801727704,4.172529209005007,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1
3817874,31.08584887050698,0.2378527928496342,0.908151397516124,1.0630145812734646,1,8,1,0,1,0,0,0,0,0,0,0,0,1,1
3817874,34.04776057246643,0.2322506888037223,0.924392100138443,4.9040799340956935,1,9,0,0,0,0,1,0,0,0,0,0,0,1,1
3817874,25.520384009650012,0.2526342529653484,0.8650785774720484,4.356604182158394,1,8,0,0,1,0,0,0,0,0,0,0,1,0,1
3817874,10.82589488217948,0.3487710035839069,0.5053468379451483,1.3038404810405264,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1
3817874,20.424739900424687,0.377778622234264,0.7998519651131429,3.560898762952982,0,7,1,0,1,0,0,0,0,0,0,0,0,1,1
3817875,23.119904844094837,0.3244499854087734,0.8535603561842006,3.7483329627982656,0,6,0,0,1,0,0,0,1,0,0,0,0,0,1
3817875,16.41036257978476,0.3427988391289224,0.6765116615560399,1.7262676501632055,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1
3817875,24.532631330536077,0.3030743801127119,0.942731691567799,5.440588203494179,5,10,0,0,1,0,0,0,0,0,0,0,0,0,1
3817875,6.780117993073568,0.8304528844770267,0.5459124912642475,1.220655561573372,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3817875,13.688316185711086,0.4519798284116363,0.8803658503871178,5.0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1
3817875,32.190837205639745,0.2138795960231996,0.8678634525406226,0.9219544457292914,0,8,1,0,0,0,1,0,0,0,0,0,1,0,1
3817875,14.340153416194685,0.3702091328981918,0.8143397281012721,1.0440306508910542,0,6,1,1,0,0,1,0,1,0,0,0,0,0,1
3817875,19.02130384595126,0.3006027679893248,0.7063539520564778,3.7121422386541174,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1
3817875,3.689173349139344,1.7190749714882114,0.4285889223538532,2.385372088375311,0,10,0,0,0,0,1,0,1,0,0,0,0,0,1
3817875,18.05103875127412,0.4308019829839527,0.8833407838081608,2.6248809496813363,1,9,0,0,1,0,0,0,0,0,0,0,1,0,1
3817875,39.07134499860479,0.1863506063602739,0.9106107254636804,4.110960958218888,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1
3817875,23.47637109946935,0.2418368422258043,0.6427484124025846,4.801041553663122,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1
3817875,19.38298222668535,0.1739266998997782,0.7588007292516282,4.210700654285464,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1
3817875,10.336827366266688,0.7269155553875399,0.7865266935001045,1.920937271229852,0,8,0,0,1,0,0,0,0,0,0,0,0,1,1
3817875,18.17938392795532,0.3239525011367075,0.7319080754064053,4.229657196511323,1,8,0,0,1,0,0,0,0,0,0,0,1,0,1
3817875,16.401524319403972,0.379129089604957,0.7732373432502414,1.8681541692269377,0,8,1,0,0,0,1,0,0,0,0,0,1,0,1
3817875,14.369411957348849,0.5377594384964852,0.8796198678816347,0.7999999999999972,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1
3817879,32.75255715207593,0.1561844220430463,0.9125432433656372,3.4985711369071804,0,9,0,0,0,0,1,0,0,0,0,0,1,0,1
3817879,23.61778990506944,0.2431538476341344,0.8516324778772844,3.4058772731852827,0,4,1,0,1,0,0,0,0,0,0,0,0,1,1
3817879,22.681490250863146,0.2856766718924303,0.8879710383087442,2.012461179749814,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817879,9.544108130150242,0.5300346139775414,0.7167828001637632,1.6124515496597038,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1
3817879,13.263860674780933,0.5835742037197345,0.8841557387878117,1.3038404810405346,2,8,1,0,0,0,1,0,0,0,0,1,0,0,1
3817879,7.840918313565064,0.8287030040925337,0.8156328795140847,0.9899494936611706,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817879,21.703686322834656,0.3644540657718757,0.8985948294114927,3.3015148038438324,4,9,0,0,0,0,1,0,0,0,0,0,0,0,1
3817879,6.795586803212807,0.7756962262631855,0.5562744975165288,0.7615773105863951,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1
3817879,10.762899237658967,0.5232783221319756,0.73070247363231,1.0816653826392004,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1
3817879,8.07217442824423,0.7209574113155521,0.7376983767283377,0.9055385138137476,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1
3817879,20.733788848157975,0.3519565516086236,0.893045127972546,1.0770329614269016,1,8,1,0,0,0,1,0,1,0,0,0,0,0,1
3817879,23.59682181989769,0.3092681225751143,0.9388650840537248,0.9219544457292942,0,8,0,0,1,0,0,0,0,0,0,0,0,1,1
3817879,30.259709185648163,0.2212919600955495,0.9241181905937176,4.393176527297759,0,9,0,0,1,0,0,0,0,0,0,0,0,1,1
3817879,16.32482771731451,0.4336727970336289,0.8856792688973796,3.883297567789517,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1
3817879,13.551752654177246,0.274435172544795,0.7697663008401097,0.6708203932499401,1,7,0,0,1,0,0,0,0,1,0,0,0,0,1
3817879,24.27591398897269,0.2143358393095153,0.8829650996132309,1.4999999999999911,0,9,0,0,0,0,1,0,0,0,0,0,0,1,1
3817879,12.42779143693681,0.5984300994670172,0.5020514729092103,1.2727922061357784,0,5,0,0,0,0,1,0,0,0,0,0,0,1,1
3817879,9.6130120149722,0.7879436836483599,0.8442117219316567,1.2999999999999972,1,9,1,1,0,0,0,0,0,0,0,0,0,1,1
3817879,18.110770276274835,0.4324077755705378,0.8551315688243531,2.5,1,8,0,0,0,0,1,0,0,0,0,1,0,0,1
3817879,9.571311299921238,0.7324569408486749,0.8658520742198049,0.6708203932499369,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1
3817879,22.36470433517957,0.3086954259736443,0.8399083518014375,1.3000000000000027,2,8,0,0,0,0,1,0,1,0,0,0,0,0,1
3817879,11.416216536138409,0.2533371310834418,0.7562116487463582,0.9000000000000021,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817879,27.85480209945854,0.1903274919913828,0.8652530415526114,0.9055385138137332,1,8,0,0,1,0,0,0,0,0,0,0,1,0,1
3817879,27.634941650019815,0.2513598305191931,0.93700269319836,3.883297567789521,1,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817879,21.596759016111648,0.3428973560064527,1.0043642172097165,3.047950130825632,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1
3817879,9.211405973031471,0.7850349233117172,0.7664902908321111,2.6925824035672523,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1
3817879,26.945314991664144,0.2151917890809807,0.92378826205802,1.4035668847618252,1,8,1,0,1,0,0,0,0,0,0,0,1,0,1
3817879,10.016985574512924,0.6785466035395347,0.9075239725832231,0.8062257748298567,1,8,1,0,0,0,0,0,0,0,0,0,0,1,1
3817879,14.797972834141849,0.525110321309456,0.8681715274516455,0.7211102550928081,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1
3817879,17.440183485273316,0.2810841465694539,0.727118971660018,1.1661903789690609,0,8,0,0,0,0,1,0,0,0,0,0,1,0,1
3817879,6.952697318307476,0.9191939774865618,0.6009921461923243,0.943398113205658,2,7,1,0,0,0,0,0,0,0,0,0,1,0,1
3817879,22.079175709251466,0.2089964961918372,0.864261913633265,1.9235384061671368,0,8,0,0,0,0,1,0,0,0,0,0,0,1,1
3817879,20.27140843651472,0.1940187911033587,0.7749767145447246,1.4560219778561034,0,8,1,0,1,0,0,0,0,0,0,0,0,1,1
3817879,13.641847382227962,0.5244480906961732,0.8991009898812113,2.9410882339705453,1,10,0,0,1,0,0,0,0,0,0,0,1,0,1
3817879,23.960383970212163,0.2538544186030021,0.8815692015367067,2.640075756488815,2,10,0,0,0,0,1,0,1,0,0,0,0,0,1
3817879,27.892830620071532,0.2664707895359062,0.9493543924942038,5.507267925205745,1,9,0,0,1,0,0,0,0,0,0,0,1,0,1
3817881,17.551353224181888,0.3968680734251287,0.8747017021155371,1.6763054614240225,1,7,0,0,0,0,1,0,0,0,0,0,1,0,1
3817881,27.50654467576762,0.2887504126202148,0.9350301245651848,1.1704699910719567,0,5,0,0,1,0,0,0,0,0,0,0,1,0,1
3817881,36.57786215732133,0.2162423302588038,0.967450905146037,5.371219600798318,2,10,0,0,1,0,0,0,0,0,0,0,0,0,1
3817881,28.831233064161513,0.2699723101997113,0.9665810408954076,10.031948963187562,3,10,0,0,1,0,0,0,1,0,0,0,0,0,1
3817881,24.52039967047845,0.3145312979596969,0.9160431950160078,0.9219544457292872,1,9,1,0,1,0,0,0,0,0,0,0,1,0,1
3817881,19.475625792256334,0.394380610691622,0.9568050358431528,1.236931687685288,1,9,1,0,0,0,1,0,0,1,0,0,0,0,1
3817881,24.159884105682305,0.2734072161544826,0.8862395797809185,1.43178210632764,1,9,0,0,1,0,0,0,0,0,0,0,1,0,1
3817881,15.04559736268387,0.4621824504039036,0.8111135552142028,1.6000000000000083,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1
3817881,11.661903789690594,0.6582679678347247,0.9044416542167626,1.0630145812734708,0,8,0,1,0,0,1,0,1,0,0,0,0,0,1
3817881,24.97718959370729,0.2951383698842234,1.0017856656612445,2.716615541441213,1,8,0,0,1,0,0,0,0,0,0,0,1,0,1
3817881,27.29981684920249,0.2284966392918622,0.9287709044067204,4.244997055358229,1,7,0,0,0,0,1,0,0,0,0,0,0,1,1
3817881,22.38258251408894,0.2840743782592853,0.8319275672705635,1.4866068747318568,2,6,0,0,0,0,1,0,0,0,0,0,0,1,1
3817881,11.005907504608606,0.3767944782531742,0.7292635406001335,0.707106781186548,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1
3817881,33.952466773417214,0.1850552808614706,0.917656467550546,3.710795063055894,0,9,0,0,0,0,1,0,0,0,0,0,0,1,1
